-0.7754683,-1.3320296,-0.13726489
1.105791,1.3057114,-0.1144289
-0.46467036,3.9407868,-1.120334
1.2018833,4.80622,0.13507865
-0.57733625,-1.0335078,0.22280586
-0.12063192,-0.33299032,-0.15248443
-1.3324902,1.218395,-0.73189783
-2.936589,3.4981158,0.029090948
-1.0002064,-1.2118875,-0.16426247
-0.2939856,0.071436636,-0.875672
-0.6231156,-0.40535814,1.160906
-0.5075249,-1.0232221,4.625867
4.7726817,0.41562164,-1.328605
0.2199968,-1.5562603,0.615282
1.0449952,1.04096,-0.5160621
-0.8253059,-0.22516946,-1.1534255
-0.7712357,-1.0002488,-0.69747406
0.13887148,5.0334764,-0.09297797
-0.94475067,0.77427495,1.3186371
-1.7579452,-1.3072243,-2.3491828
1.9285526,-0.17774874,0.31456792
-0.7830607,0.35723513,-0.62524164
0.02346147,-1.1721705,0.47137806
1.6349307,-1.8888525,0.7395325
1.7421833,-0.2887474,0.3050245
-3.537709,-1.1662593,0.042007625
-1.3294643,0.9659914,-0.20683755
-1.4238878,1.39901,0.5937953
0.44881636,0.49984407,-0.41110665
0.9992419,-0.1456369,-0.040393587
1.1587787,-0.5113599,0.031097246
-1.0762823,0.6013793,-0.03172172
1.085466,-0.41413397,0.9304115
-0.4808297,2.800956,0.5578366
